uid,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture
d8b160ec-dcd5-11ec-b6b6-48e7da372cc2,RIGHT,0.51936626,0.98498785,-3.722876e-08,0.51212096,0.92282,-0.009674667,0.4858622,0.8673953,-0.012900508,0.4597209,0.82918197,-0.016072728,0.4448196,0.7936804,-0.018244924,0.4299481,0.91264284,0.004871472,0.39949858,0.9095781,-0.002756745,0.41372043,0.9165886,-0.01166267,0.43079287,0.9226355,-0.016684769,0.42401636,0.9523607,0.0057133543,0.39875278,0.9499366,0.0012167839,0.41311896,0.9557329,-0.0070900614,0.42680258,0.9600605,-0.013324024,0.42513686,0.9870613,0.004684999,0.4050169,0.98084205,-0.0015607688,0.41706374,0.98591083,-0.0034311155,0.42910063,0.98935103,-0.004287714,0.4309338,1.0158596,0.0030296373,0.41108653,1.0120963,-9.071751e-05,0.4215481,1.0158507,0.0045722337,0.43358046,1.0190142,0.008927681,5
d8d79115-dcd5-11ec-9fd1-48e7da372cc2,RIGHT,0.5370179,0.902058,-1.3934604e-07,0.50099903,0.90848917,0.010602788,0.46305177,0.91196865,0.016960837,0.43390217,0.91539186,0.020423409,0.4143835,0.91298616,0.023949113,0.4451606,0.91406,0.018518887,0.40812013,0.91353005,0.022757608,0.40160996,0.91442513,0.023905449,0.39756823,0.9141847,0.023353139,0.44908676,0.9119764,0.013008886,0.4195157,0.90628886,0.018617898,0.42264283,0.90307075,0.018165449,0.42489955,0.900262,0.015981492,0.45742568,0.90559816,0.007877969,0.42895493,0.8996129,0.013191961,0.43445367,0.8969996,0.014533458,0.43871048,0.8928048,0.013098625,0.4678411,0.895645,0.0034570755,0.44490752,0.8905453,0.00883558,0.44847995,0.8873921,0.013743064,0.45312652,0.88406897,0.01608858,5
d8fdeab4-dcd5-11ec-9680-48e7da372cc2,RIGHT,0.5638478,0.87011695,-2.4372122e-07,0.5473076,0.81741613,-0.0020919926,0.50439936,0.7891946,-0.0047183554,0.4685308,0.79329777,-0.0073740347,0.44672355,0.8164935,-0.008632344,0.47418213,0.77781266,-0.013894181,0.4237477,0.77601177,-0.026589546,0.43478242,0.7808492,-0.029977476,0.45134416,0.78187335,-0.029243829,0.47135597,0.8158986,-0.018178472,0.41411382,0.8189146,-0.029947303,0.43288368,0.825201,-0.028796336,0.4549738,0.8247241,-0.024796255,0.47361612,0.85942286,-0.02261603,0.41726303,0.86262417,-0.032768954,0.43788266,0.86602247,-0.024082907,0.46085003,0.8620385,-0.015270173,0.48200852,0.90287954,-0.026823625,0.43589142,0.9018028,-0.032724176,0.45290372,0.9003079,-0.02387989,0.47496653,0.8946388,-0.015277303,5
d923c391-dcd5-11ec-9c0f-48e7da372cc2,RIGHT,0.57322437,0.8629471,-1.3093478e-07,0.55758405,0.7917146,-0.002120387,0.5235448,0.7265613,-0.0088318465,0.496431,0.6808611,-0.016542278,0.481451,0.6411122,-0.023743458,0.46866632,0.74670815,-0.015448538,0.41168883,0.7621538,-0.027442824,0.43075937,0.7770655,-0.032735664,0.45721394,0.77669376,-0.034165118,0.464645,0.79600894,-0.021004522,0.4082341,0.81060815,-0.02892741,0.4307308,0.82230824,-0.027338807,0.45556915,0.81905466,-0.025562309,0.46594843,0.84724826,-0.026612304,0.41448033,0.8562387,-0.033954166,0.43641865,0.86465275,-0.024575442,0.46138993,0.8611265,-0.01743043,0.47288227,0.896926,-0.032193955,0.42879832,0.8984922,-0.03728047,0.44806367,0.90243113,-0.027376287,0.47006857,0.8999662,-0.018283771,5
d949df1e-dcd5-11ec-b0c4-48e7da372cc2,RIGHT,0.5789336,0.8654004,-1.662613e-07,0.55735224,0.7891812,0.00018973752,0.52058816,0.72265315,-0.0069465074,0.49318337,0.6694598,-0.015545693,0.48015848,0.62279916,-0.024269128,0.46818817,0.74466276,-0.01665136,0.40906385,0.7616212,-0.028399464,0.42991087,0.77652633,-0.034035858,0.45567232,0.7740888,-0.036211215,0.46447805,0.79517865,-0.023325365,0.40771046,0.8084954,-0.03006515,0.43053424,0.81995267,-0.027955756,0.45576033,0.81745446,-0.026756197,0.46623892,0.84714323,-0.029445507,0.41404426,0.8554035,-0.035282645,0.43586874,0.8631999,-0.025117327,0.46080694,0.8597849,-0.018365983,0.47223145,0.8972402,-0.035247937,0.42714408,0.89881724,-0.038633022,0.44645625,0.9029989,-0.02761375,0.46887812,0.90094054,-0.018270778,5
d96fcb62-dcd5-11ec-9bd2-48e7da372cc2,RIGHT,0.60490197,0.88351077,-2.1660179e-07,0.581698,0.8076192,-0.0003699805,0.5452549,0.74039364,-0.009356512,0.51955926,0.6854244,-0.019655135,0.51167053,0.637177,-0.030245395,0.49897918,0.7662188,-0.022908963,0.43770683,0.77379173,-0.03584864,0.45811915,0.78661686,-0.042229798,0.48290414,0.7860077,-0.045013625,0.49557424,0.8184973,-0.030193787,0.4352995,0.82371473,-0.038314354,0.4580172,0.8329101,-0.036147006,0.48388475,0.8312099,-0.034931403,0.4968613,0.8714749,-0.036600392,0.44046444,0.8722794,-0.042627875,0.46100473,0.8777189,-0.032229364,0.48647586,0.876418,-0.025378386,0.50196403,0.9216958,-0.042772975,0.45445096,0.9157928,-0.045391023,0.47266853,0.9161216,-0.033678886,0.495055,0.9156511,-0.02424007,5
d995dc2d-dcd5-11ec-907f-48e7da372cc2,RIGHT,0.6173682,0.879963,-3.615748e-07,0.6268477,0.8082035,-0.013015395,0.6167,0.74632716,-0.026734583,0.61238325,0.69436646,-0.04024244,0.6193477,0.647055,-0.053435825,0.5754347,0.77917147,-0.038719535,0.5235385,0.76874715,-0.058787793,0.5537713,0.7810828,-0.06758647,0.58345157,0.7846269,-0.072122954,0.5658083,0.8319773,-0.040952638,0.5217071,0.82182205,-0.055595256,0.55482495,0.8296221,-0.053437997,0.5800955,0.8286657,-0.053090118,0.5631371,0.8809373,-0.043944705,0.5289629,0.8706955,-0.055176955,0.55890876,0.87661654,-0.043792892,0.58198524,0.8758013,-0.036903806,0.567461,0.92104185,-0.0481628,0.5408315,0.9142895,-0.05249638,0.561939,0.9168158,-0.041302007,0.5812962,0.9166573,-0.034310568,5
d9bbc945-dcd5-11ec-b802-48e7da372cc2,RIGHT,0.6791457,0.87733215,-3.7010417e-07,0.6868345,0.8107156,-0.008894087,0.6718179,0.7486191,-0.024323396,0.6661191,0.69940645,-0.03950075,0.6768851,0.65213025,-0.05466523,0.6447033,0.77812237,-0.051238287,0.5776046,0.76668394,-0.07454805,0.6069424,0.77939963,-0.08232454,0.63672435,0.78412527,-0.085788295,0.6369202,0.8290144,-0.057228263,0.57787466,0.81973374,-0.07627879,0.6101946,0.8286765,-0.07142924,0.6373153,0.8287432,-0.068826035,0.63385504,0.8764523,-0.06289014,0.5832722,0.86619693,-0.078390725,0.6130726,0.87257355,-0.063236736,0.6390257,0.8700099,-0.052934173,0.6362504,0.91844684,-0.06912942,0.595776,0.9102167,-0.07861501,0.6176005,0.9109604,-0.066988915,0.6399323,0.9091721,-0.058875103,5
d9e1e379-dcd5-11ec-90f1-48e7da372cc2,RIGHT,0.75323045,0.8849806,-2.7335847e-07,0.7386321,0.81866705,-0.00016038147,0.70717996,0.75059205,-0.012517264,0.69290584,0.69822323,-0.024746709,0.7018416,0.65391994,-0.037384428,0.6877817,0.7774284,-0.04985478,0.60880494,0.76895237,-0.06894812,0.6308346,0.7807983,-0.072557606,0.6606919,0.7849337,-0.072582185,0.6865697,0.82963014,-0.05855971,0.605008,0.8224417,-0.074358374,0.6304859,0.82848775,-0.067403086,0.66054463,0.8276665,-0.062968925,0.6865543,0.87994385,-0.06504192,0.6124878,0.87067896,-0.07823289,0.636532,0.8721802,-0.063273594,0.66487885,0.8702509,-0.052902214,0.68811584,0.92675096,-0.07064614,0.6288499,0.914957,-0.08057377,0.6477244,0.9104089,-0.06929656,0.67197245,0.90909123,-0.060311534,5
da07e472-dcd5-11ec-be58-48e7da372cc2,RIGHT,0.7663451,0.903626,-2.1952215e-07,0.75047183,0.8313338,0.0015797546,0.7201804,0.76260066,-0.010535791,0.7084493,0.71156144,-0.023407044,0.71725416,0.6656883,-0.037073124,0.7006387,0.78561294,-0.044594012,0.62389195,0.77623224,-0.06239623,0.6455113,0.79115623,-0.065996334,0.6739802,0.7978132,-0.06560308,0.69855887,0.8359445,-0.05360319,0.6195416,0.8266109,-0.067377456,0.6444427,0.8363278,-0.061635587,0.6741282,0.83895195,-0.057380192,0.69731486,0.8852439,-0.06019306,0.62326336,0.8750514,-0.06964545,0.6472555,0.87876153,-0.05517817,0.67600197,0.8798954,-0.04506624,0.69774693,0.93239856,-0.06597227,0.6368854,0.9202045,-0.07211143,0.6556065,0.91772676,-0.059587393,0.6810139,0.91857404,-0.049789213,5
da2dda4a-dcd5-11ec-92fa-48e7da372cc2,RIGHT,0.7692812,0.9148555,-1.6390047e-07,0.75428283,0.84251136,0.00025879746,0.7237749,0.77515596,-0.012875625,0.71214294,0.7224635,-0.026082091,0.720883,0.6761104,-0.0398271,0.70172244,0.7956761,-0.05052887,0.62564826,0.78490514,-0.06885813,0.64755714,0.7974841,-0.07127535,0.6771272,0.80451125,-0.069724075,0.7002444,0.8491208,-0.058836505,0.6201258,0.8345539,-0.07413184,0.6443974,0.84271693,-0.06708706,0.6736221,0.8454016,-0.0617295,0.6991562,0.8992957,-0.06456239,0.62459004,0.88199574,-0.076306716,0.6473368,0.88575333,-0.06073891,0.67610294,0.88757175,-0.049125474,0.6994271,0.9461455,-0.06932673,0.63729745,0.9242609,-0.076442756,0.654634,0.9239922,-0.063203715,0.68022877,0.9282091,-0.0524885,5
da5426fc-dcd5-11ec-a5fa-48e7da372cc2,RIGHT,0.77474546,0.93070203,-1.4172699e-07,0.761049,0.86052686,-0.00106405,0.7333758,0.7938452,-0.015718207,0.7245395,0.74125504,-0.030097893,0.7383831,0.6960583,-0.044928987,0.7122646,0.82012576,-0.054894995,0.6351461,0.80167395,-0.074153796,0.65833354,0.81182003,-0.07697216,0.6872971,0.82058847,-0.07582942,0.7088167,0.87128085,-0.06274945,0.62632996,0.8512706,-0.0783219,0.651138,0.8561488,-0.07116944,0.68059766,0.86009526,-0.065906174,0.7065821,0.91926813,-0.067844,0.63042086,0.9008,-0.07895898,0.6530419,0.90133,-0.06332865,0.6814207,0.90370864,-0.052058958,0.7059983,0.9639537,-0.07215896,0.64497924,0.94350743,-0.0789678,0.6628367,0.9399388,-0.06582044,0.6882981,0.9431455,-0.055478007,5
da79e982-dcd5-11ec-a738-48e7da372cc2,RIGHT,0.77299917,0.94014317,-8.886988e-08,0.75804245,0.8700747,-0.0018407293,0.7281239,0.8049534,-0.016536895,0.72050846,0.75320065,-0.030864563,0.7341197,0.7086377,-0.04562831,0.70574427,0.8313898,-0.05375292,0.6290489,0.81456935,-0.07298172,0.6512833,0.8239164,-0.07645064,0.6798339,0.83247966,-0.07553606,0.70264554,0.88502675,-0.060892537,0.62183386,0.8646461,-0.07606319,0.64769006,0.8681776,-0.06975025,0.6772246,0.87295806,-0.06499382,0.7015374,0.9333752,-0.06539877,0.62652344,0.91384345,-0.07618114,0.65015376,0.91395533,-0.061513428,0.6787863,0.91752404,-0.050827872,0.7020358,0.97731787,-0.069189884,0.64197177,0.9578204,-0.07584636,0.6593559,0.95444244,-0.06350338,0.6839964,0.95844924,-0.05370421,5
daa0207c-dcd5-11ec-8637-48e7da372cc2,RIGHT,0.778291,0.93094593,-1.2820676e-07,0.76582295,0.85663474,0.00028637363,0.7373898,0.78937745,-0.013185555,0.72968936,0.7376714,-0.027159067,0.74197465,0.6932298,-0.041595113,0.71504486,0.81412,-0.0467996,0.6383611,0.800418,-0.06654876,0.66001105,0.81030035,-0.0714565,0.689795,0.8179044,-0.07125243,0.71249115,0.867762,-0.055198293,0.62887293,0.8494062,-0.07119047,0.65391326,0.8552092,-0.06641969,0.68471164,0.861055,-0.061963636,0.7106806,0.9166036,-0.061178785,0.6346521,0.8983046,-0.071358986,0.658237,0.89969385,-0.05657609,0.68688977,0.90377253,-0.045501683,0.7103412,0.9598381,-0.066554695,0.6495553,0.94165164,-0.07166142,0.6677175,0.93937147,-0.058119874,0.6925869,0.9426225,-0.04754276,5
dac61e0e-dcd5-11ec-bf9b-48e7da372cc2,RIGHT,0.7870899,0.9111445,-1.8354518e-07,0.7694028,0.8405685,0.0014270629,0.7379305,0.77286625,-0.012674721,0.7319971,0.7213248,-0.02779248,0.7448503,0.6762236,-0.04360336,0.7282098,0.7937219,-0.050164834,0.64632887,0.7889534,-0.07156006,0.66848576,0.8012508,-0.07663154,0.6992886,0.80672854,-0.076796986,0.7293848,0.8463864,-0.060292076,0.6423728,0.8413975,-0.0790279,0.66964096,0.8465022,-0.073830664,0.7014431,0.846838,-0.06947909,0.7292086,0.8957634,-0.068010025,0.6492049,0.88750774,-0.08105586,0.6741868,0.88774675,-0.065837175,0.704015,0.8875724,-0.054595258,0.72854596,0.9408896,-0.0749903,0.66433907,0.9298908,-0.083322875,0.68213844,0.9248644,-0.07127162,0.7087497,0.9245351,-0.061634786,5
daec80f0-dcd5-11ec-a36f-48e7da372cc2,RIGHT,0.77955854,0.87309176,-2.1497763e-07,0.7496506,0.7993341,-0.0041712173,0.7245939,0.7183114,-0.015938956,0.7243914,0.6550597,-0.029472575,0.7347354,0.6032404,-0.044227533,0.73183984,0.7061211,-0.03825131,0.6878294,0.71361476,-0.06260518,0.7158822,0.7163256,-0.07388552,0.74137497,0.70881885,-0.08056698,0.74948233,0.7465219,-0.049562998,0.6997577,0.76293,-0.07087214,0.7322219,0.75491256,-0.0696534,0.75977486,0.74136186,-0.069532655,0.7663379,0.7912172,-0.061335787,0.7222895,0.80193,-0.08111043,0.7505152,0.79254067,-0.06891926,0.77592516,0.7830511,-0.0595192,0.7822874,0.83597,-0.07353965,0.7500724,0.8407827,-0.08928448,0.76926166,0.8289069,-0.08245027,0.78922266,0.81444585,-0.07615887,5
db12bb79-dcd5-11ec-b461-48e7da372cc2,RIGHT,0.79234767,0.8169383,-2.5105913e-07,0.76266205,0.72968155,-0.0052545774,0.752631,0.64316875,-0.015764475,0.7621638,0.5804435,-0.02777893,0.7794165,0.5296817,-0.040295392,0.78212535,0.62706316,-0.02785548,0.71566427,0.6300426,-0.048645902,0.7249081,0.65693086,-0.05667313,0.74731344,0.6570172,-0.060747042,0.7967464,0.66974956,-0.03647502,0.7180577,0.6767121,-0.057346236,0.7344093,0.6966067,-0.055793077,0.7611655,0.6943182,-0.054159496,0.80526435,0.71476746,-0.046229128,0.7325711,0.71898216,-0.06516868,0.747815,0.7307359,-0.054683816,0.77299637,0.7272692,-0.045670312,0.8097489,0.7596271,-0.056443453,0.75274014,0.75747925,-0.06791285,0.76492596,0.7615512,-0.061706647,0.7895729,0.75637513,-0.05539958,5
