uid,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture
b0b18a4f-dccd-11ec-9b82-48e7da372cc2,RIGHT,0.61421305,0.60259765,2.8428403e-07,0.5992055,0.5580502,-0.009253679,0.5692796,0.50624806,-0.020026855,0.5497036,0.45993623,-0.029940693,0.54807055,0.4127878,-0.042287696,0.5209639,0.52922994,-0.025340438,0.465063,0.5283267,-0.037340704,0.42758015,0.5306326,-0.044241004,0.39772087,0.5332373,-0.04900853,0.5240874,0.55895346,-0.02799888,0.46603394,0.5900779,-0.03868982,0.42938173,0.6080186,-0.04390786,0.40113646,0.6202374,-0.047084454,0.5341079,0.5916279,-0.030058967,0.49139625,0.6434946,-0.043502577,0.4966572,0.6567481,-0.044301193,0.50655115,0.6522008,-0.041153967,0.54702157,0.62468886,-0.03227481,0.51613396,0.66046125,-0.041599948,0.5282922,0.6621951,-0.03796074,0.5437479,0.64893866,-0.032088134,7
b0d7a75a-dccd-11ec-b128-48e7da372cc2,RIGHT,0.6189379,0.6232302,2.3421644e-07,0.59930164,0.5694489,-0.007542033,0.5684083,0.514386,-0.018825619,0.54605365,0.46536332,-0.030608356,0.5448976,0.41879666,-0.043886248,0.5240877,0.53351444,-0.029493965,0.4601462,0.53115666,-0.044654332,0.4216112,0.5357961,-0.05081532,0.39096832,0.53959584,-0.05394082,0.52375823,0.56397873,-0.03406979,0.45623076,0.59967524,-0.051761836,0.41629645,0.6228876,-0.058757763,0.38584536,0.63699496,-0.061571874,0.531357,0.59721583,-0.037346695,0.49463695,0.64923006,-0.055518124,0.5112899,0.65978426,-0.055109307,0.5293992,0.6544726,-0.049229775,0.541407,0.63133264,-0.040740434,0.5160363,0.6720158,-0.050544575,0.5307648,0.67732507,-0.045968737,0.54494894,0.6671222,-0.038933348,7
b0fdc4d8-dccd-11ec-8552-48e7da372cc2,RIGHT,0.64279497,0.61260533,6.156626e-08,0.619007,0.55909,-0.00519647,0.5861016,0.5048402,-0.014560564,0.5659697,0.454705,-0.025470318,0.5629386,0.40908033,-0.03793388,0.54002154,0.521645,-0.0229298,0.47654843,0.5181354,-0.037617907,0.4395613,0.5218282,-0.044862993,0.40990025,0.52467287,-0.049287133,0.542232,0.55178845,-0.029166505,0.47523493,0.58696324,-0.044016372,0.43794343,0.6103025,-0.04992434,0.4089188,0.6251731,-0.053310502,0.5521071,0.5863834,-0.034701608,0.51208043,0.63625926,-0.049870767,0.5305998,0.63640535,-0.048044693,0.5488911,0.6230396,-0.043218426,0.56348497,0.62236005,-0.040606193,0.5357242,0.65688604,-0.049859483,0.5531635,0.6549824,-0.044432107,0.5703224,0.64091736,-0.0376231,7
b123e214-dccd-11ec-a097-48e7da372cc2,RIGHT,0.6518635,0.5663137,1.1253882e-07,0.6288239,0.5115818,-0.0034474535,0.59603524,0.45798424,-0.013890651,0.5763563,0.40802664,-0.02655794,0.57546544,0.36132208,-0.040646363,0.54975975,0.4707477,-0.02336303,0.48647785,0.4644299,-0.038894065,0.44979742,0.4654413,-0.04587193,0.4215062,0.4671008,-0.049734116,0.55069155,0.4970605,-0.031018438,0.4815198,0.52783144,-0.047071833,0.44242743,0.54875803,-0.053170938,0.41255847,0.5621426,-0.056208123,0.55975765,0.5302,-0.037815016,0.52027327,0.58061785,-0.053120833,0.54028004,0.57870495,-0.051447313,0.55853313,0.56327367,-0.04639673,0.5702976,0.5658429,-0.044808816,0.5399853,0.60370827,-0.05245213,0.5578378,0.5984822,-0.04664438,0.5744365,0.58110315,-0.039961614,7
b149f58b-dccd-11ec-967d-48e7da372cc2,RIGHT,0.66946954,0.52511615,8.433088e-08,0.6475278,0.47046822,-0.003546993,0.6139746,0.41584557,-0.013663418,0.5938517,0.36494648,-0.026295863,0.5942804,0.31732634,-0.040237833,0.5695237,0.4205282,-0.023751931,0.5062372,0.4128574,-0.040595718,0.4687481,0.4125815,-0.048883826,0.43930104,0.413023,-0.05427062,0.5699114,0.44469622,-0.032202467,0.50006753,0.47223404,-0.0505096,0.45925793,0.49042445,-0.058439296,0.4276951,0.5004819,-0.06319988,0.5779082,0.47836626,-0.039855603,0.53687567,0.5275952,-0.056131598,0.55806947,0.5285,-0.052799072,0.5765405,0.5142035,-0.046931274,0.587207,0.51563346,-0.048019063,0.5552444,0.55398643,-0.05649702,0.5734198,0.5507587,-0.050159074,0.5898851,0.53390694,-0.04336886,7
b16fcff8-dccd-11ec-a097-48e7da372cc2,RIGHT,0.708068,0.49138954,-5.217469e-08,0.6865933,0.4359214,-0.0040863645,0.6571538,0.38307977,-0.015592688,0.63882834,0.33469886,-0.029525006,0.6405164,0.28831264,-0.044927847,0.61389846,0.38150138,-0.027321422,0.5523384,0.3715166,-0.045729507,0.5153145,0.37203866,-0.056048136,0.48438457,0.3724584,-0.063345976,0.61413896,0.4063638,-0.036227327,0.5448513,0.43566826,-0.054323032,0.50498855,0.45473936,-0.061965283,0.47335887,0.46676683,-0.06772949,0.6228784,0.4389605,-0.044268154,0.58063513,0.4894846,-0.059823867,0.6022194,0.48887533,-0.055887837,0.62170994,0.4737744,-0.050970376,0.6333929,0.47424746,-0.053110413,0.600166,0.514857,-0.06229732,0.6187715,0.5108729,-0.056229573,0.6369673,0.49285886,-0.050208163,7
b195a67b-dccd-11ec-8e4c-48e7da372cc2,RIGHT,0.7450882,0.46649405,-7.3792684e-08,0.7226579,0.40977803,-0.00031101893,0.6900398,0.35540295,-0.008960538,0.673206,0.304816,-0.020401148,0.67558753,0.2573735,-0.03347584,0.65188533,0.34750164,-0.023242356,0.5896336,0.3402496,-0.040266186,0.55186486,0.33966917,-0.05036506,0.5198645,0.3388533,-0.058127515,0.6527021,0.36935446,-0.033425078,0.5820146,0.3980352,-0.051811647,0.53918475,0.41617337,-0.060767114,0.5055988,0.4266214,-0.06770976,0.66020846,0.4022865,-0.042357434,0.6152479,0.45488694,-0.056997802,0.63731074,0.45627224,-0.05210203,0.657255,0.4414299,-0.047020208,0.66894233,0.43846405,-0.051883418,0.63322026,0.47945967,-0.061306074,0.65263414,0.4778223,-0.054975,0.6710831,0.46074837,-0.04889894,7
b1bb9208-dccd-11ec-9ec8-48e7da372cc2,RIGHT,0.7808059,0.44325206,-7.7274976e-08,0.75989187,0.38795424,-0.0019437976,0.72943974,0.33326855,-0.010548101,0.71436167,0.28372014,-0.022161543,0.7221889,0.23804069,-0.03487535,0.6899934,0.32005602,-0.02131383,0.6303685,0.308145,-0.03942456,0.5938133,0.30413097,-0.050288044,0.5635419,0.30091795,-0.05851275,0.69127697,0.34162328,-0.03152304,0.62233984,0.36408773,-0.051977694,0.5801842,0.37788466,-0.062005274,0.54770154,0.3854601,-0.06924455,0.69865054,0.37421295,-0.041096393,0.65309376,0.42683053,-0.057564475,0.67539644,0.43008164,-0.052818496,0.69573504,0.41627496,-0.04731522,0.7070686,0.4096651,-0.051615454,0.66966176,0.4521226,-0.061964553,0.6890479,0.45255488,-0.056032196,0.7077687,0.43654636,-0.050114155,7
b1e134fc-dccd-11ec-85a2-48e7da372cc2,RIGHT,0.80334234,0.42105532,-7.35248e-09,0.7858399,0.36539868,-0.0022441482,0.75872636,0.30940422,-0.011397952,0.74252224,0.26000765,-0.023865469,0.7491644,0.21432772,-0.036835287,0.71805155,0.29926756,-0.019801518,0.65777904,0.2786635,-0.037783038,0.6219815,0.27211794,-0.047216553,0.59245366,0.2683422,-0.05400874,0.7185916,0.31891936,-0.029972538,0.64811975,0.3298543,-0.0511149,0.60472447,0.33894438,-0.06160406,0.5721089,0.34355977,-0.06854914,0.7244297,0.35012826,-0.039658103,0.6797118,0.39786917,-0.055649124,0.70293057,0.40345055,-0.05087899,0.72338456,0.39148393,-0.045145813,0.7318461,0.38314232,-0.050361887,0.69861126,0.42364672,-0.059453722,0.72019315,0.4238272,-0.05359895,0.73950875,0.40942025,-0.04776116,7
b2073216-dccd-11ec-82d8-48e7da372cc2,RIGHT,0.83450556,0.4006939,-4.3420525e-09,0.81437165,0.344233,-0.00047428103,0.7858294,0.28637767,-0.0083611915,0.7704748,0.23621412,-0.019856999,0.77885336,0.19070677,-0.0318718,0.74850035,0.27280366,-0.017396621,0.6899729,0.24637064,-0.034794357,0.653995,0.23468442,-0.04459041,0.62417823,0.22640824,-0.052266184,0.7487181,0.29082966,-0.027815714,0.6765962,0.3036376,-0.048815656,0.63393015,0.31104904,-0.05989518,0.6017746,0.31387803,-0.06770767,0.753679,0.32100314,-0.03751661,0.70516723,0.36914447,-0.052736603,0.72880733,0.37540817,-0.04713415,0.74947727,0.36466008,-0.04131184,0.76025665,0.35363895,-0.04826203,0.72598255,0.39528775,-0.05722199,0.74755734,0.39679855,-0.051577725,0.76649916,0.383045,-0.046050247,7
