uid,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture
8b6c785a-d4ee-11ec-932c-80f6f42691e6,LEFT,0.09257928,0.91068643,-4.44E-07,0.07262834,0.875553,0.00680694,0.06475164,0.8389776,0.007241686,0.05882895,0.81548053,0.005183146,0.053604033,0.8014414,0.003012644,0.07998148,0.7979719,0.00311684,0.066607416,0.783535,-0.00064051,0.055493474,0.7986047,-0.003193938,0.047709286,0.8127292,-0.004363173,0.08568303,0.7968044,-0.002863001,0.06866251,0.7825268,-0.006104299,0.056334496,0.80163234,-0.009315713,0.049687285,0.8202188,-0.011979504,0.09246108,0.799412,-0.008173144,0.07334094,0.7878284,-0.009494003,0.05951604,0.80629003,-0.009864762,0.052079663,0.8252997,-0.011101786,0.09984054,0.80650127,-0.012835115,0.08216539,0.79562014,-0.010809758,0.069257446,0.80748093,-0.007302208,0.059780665,0.82177234,-0.005222103,1
8b8fa06a-d4ee-11ec-8e6f-80f6f42691e6,LEFT,0.08315738,0.9081309,-2.00E-07,0.06261122,0.86986357,0.003210455,0.05595449,0.83599156,0.002755745,0.05844512,0.8170708,0.000720562,0.06501936,0.8116462,-0.001056622,0.083167225,0.80172324,0.003906576,0.0790478,0.7852463,0.001368929,0.07181089,0.798804,-0.003116197,0.06843907,0.81306463,-0.006059132,0.097948544,0.80351186,0.00026742,0.093086086,0.7911782,0.00168148,0.085727885,0.8023475,-0.001218623,0.082895264,0.8176897,-0.004167703,0.11184469,0.8126646,-0.003046764,0.10788897,0.8005887,-0.000858356,0.10011412,0.8101309,-0.000929608,0.09589068,0.82494676,-0.001957182,0.12364629,0.8266768,-0.006271754,0.12009802,0.81386817,-0.002406254,0.11276263,0.82127064,0.00180463,0.108499944,0.83382165,0.004881851,1
8bb2a910-d4ee-11ec-8e19-80f6f42691e6,LEFT,0.07699717,0.89692265,-1.95E-07,0.0568048,0.8629983,0.002749459,0.053043608,0.8292176,0.001686767,0.058999255,0.8092019,-0.000254695,0.06846975,0.80358243,-0.001868322,0.072978795,0.79206705,-0.00174128,0.07794883,0.791273,-0.004800612,0.07675002,0.8090503,-0.007985606,0.07228221,0.82311505,-0.009830275,0.09076843,0.79407996,-0.005388106,0.09332952,0.7980495,-0.004863551,0.09171285,0.81331444,-0.006401911,0.08874854,0.826981,-0.008248774,0.10711561,0.80409396,-0.008253493,0.10861018,0.8065027,-0.006986731,0.10638795,0.81954026,-0.005182849,0.10304488,0.83134,-0.004719025,0.1201832,0.8185818,-0.011056557,0.12270655,0.8165536,-0.008031989,0.11836981,0.82722676,-0.00273641,0.11395799,0.83722883,0.001389407,1
8bdd4b36-d4ee-11ec-8015-80f6f42691e6,LEFT,0.08278914,0.92768484,-4.52E-07,0.10773043,0.8813963,0.009980282,0.11157427,0.8441474,0.012327751,0.09618266,0.81740177,0.011996598,0.076864064,0.8026217,0.011289923,0.11996433,0.8053129,0.001214012,0.092192724,0.7835141,-0.000787105,0.074436344,0.79558355,-6.35E-05,0.06474461,0.80964017,0.00091838,0.09847232,0.80042505,-0.004659775,0.07171592,0.78072286,-0.006498981,0.05555228,0.7976483,-0.008129383,0.046707716,0.81667835,-0.009649454,0.07839469,0.8028058,-0.008776988,0.05449816,0.7884454,-0.008643234,0.041569702,0.8063684,-0.009488468,0.033500522,0.8258465,-0.011398328,0.059967496,0.8111957,-0.011603163,0.040676527,0.8008429,-0.009383915,0.030669622,0.81228,-0.006670869,0.023491628,0.8265716,-0.004907054,1
8c003c82-d4ee-11ec-8771-80f6f42691e6,LEFT,0.07696044,0.91261476,-1.76E-07,0.10630372,0.88232636,0.003777327,0.114116065,0.8474169,0.004935926,0.10326372,0.8210524,0.004680362,0.084063575,0.81106895,0.003440611,0.12043515,0.8054867,0.003659499,0.100610495,0.7968119,0.002617677,0.09045534,0.81096154,-0.001195415,0.086746335,0.8262456,-0.003972329,0.097942255,0.7972044,0.000773735,0.07836997,0.7948739,0.002537143,0.06874275,0.81066674,-0.001599804,0.0646658,0.82934034,-0.00552547,0.07440462,0.800612,-0.001207841,0.056905694,0.7956987,-0.00031223,0.046093382,0.81124955,-0.003905319,0.040393595,0.8295499,-0.00742097,0.0526494,0.81055677,-0.002526259,0.03779374,0.8057721,-0.002324445,0.029684916,0.817576,-0.001374694,0.024497565,0.83210504,-0.000212463,1
8c235520-d4ee-11ec-a117-80f6f42691e6,LEFT,0.07710979,0.89949787,-1.75E-07,0.09737802,0.8792133,0.001255267,0.10470637,0.8496483,3.91E-05,0.09562947,0.8269976,-0.002161971,0.08137697,0.815528,-0.00509046,0.11472238,0.8044667,0.000923403,0.09306741,0.8054751,-0.004243933,0.08070053,0.82285225,-0.011457234,0.074768394,0.83988,-0.015961597,0.09849719,0.796836,-0.001608524,0.07663676,0.8010611,-0.00302857,0.06858872,0.81838936,-0.007363422,0.0660245,0.83679956,-0.010931711,0.07961271,0.79834205,-0.003835872,0.06115876,0.8004938,-0.00550237,0.056404576,0.8163274,-0.006801058,0.055034615,0.8328935,-0.007982377,0.060856786,0.80407524,-0.005817417,0.045676872,0.802888,-0.007491254,0.04165389,0.8176657,-0.004983169,0.04045305,0.8320131,-0.002057509,1
8c4da85a-d4ee-11ec-b4b2-80f6f42691e6,LEFT,0.5782882,0.7411425,5.72E-07,0.54405564,0.737669,-0.020363271,0.5118251,0.6912072,-0.035680432,0.5128849,0.64110667,-0.05101072,0.5326746,0.6013456,-0.06547461,0.517338,0.5968345,-0.033422686,0.49196523,0.51888835,-0.05491291,0.47635892,0.46654177,-0.06521556,0.4637229,0.42433494,-0.071404256,0.5484917,0.58374023,-0.038300216,0.5449431,0.49015656,-0.062329106,0.53921396,0.43138242,-0.07365105,0.53280854,0.38297153,-0.077387735,0.5783858,0.59293944,-0.044427987,0.5567644,0.5501339,-0.075848155,0.54197544,0.59228855,-0.078404434,0.5365965,0.62378657,-0.07057304,0.60521096,0.6160339,-0.051636428,0.579199,0.58696824,-0.077137865,0.5583987,0.605531,-0.07799963,0.54757917,0.62091637,-0.072050095,1
8c7072f6-d4ee-11ec-84d2-80f6f42691e6,LEFT,0.56919706,0.74105877,6.19E-07,0.52959,0.7256317,-0.019936124,0.49896657,0.67639285,-0.035019413,0.49974307,0.6239247,-0.051518906,0.5221595,0.5850606,-0.066703714,0.50493205,0.5719813,-0.023867745,0.48266083,0.49252367,-0.044534173,0.47078037,0.44348788,-0.055297848,0.46232852,0.40272185,-0.06186854,0.5396822,0.5631595,-0.031251542,0.53693104,0.4645112,-0.054661892,0.53098387,0.40739012,-0.06793304,0.52659905,0.36141872,-0.07336576,0.57185173,0.5792741,-0.04077944,0.5503022,0.53119904,-0.07377308,0.5347595,0.58242697,-0.0773366,0.5309427,0.6204465,-0.06970523,0.59801406,0.6105518,-0.051448118,0.57074404,0.5839451,-0.07754745,0.5517451,0.6141336,-0.077690914,0.5446869,0.6390924,-0.07110242,1
8c936d1c-d4ee-11ec-9e65-80f6f42691e6,LEFT,0.6274561,0.6965394,5.31E-07,0.5897011,0.66838616,-0.015226788,0.57289624,0.59886694,-0.0225767,0.590236,0.5363679,-0.031668026,0.6148021,0.5002077,-0.040964536,0.58596253,0.51323324,-0.016282083,0.5801943,0.4267977,-0.032562967,0.5778929,0.3728707,-0.04214188,0.5767002,0.32916403,-0.048014473,0.60914516,0.5104951,-0.02130228,0.62241757,0.41555738,-0.03946451,0.628331,0.35406297,-0.05054257,0.63551736,0.30857652,-0.055335492,0.6288972,0.52735734,-0.028393729,0.63312256,0.4744481,-0.054684386,0.6186368,0.49941975,-0.061887763,0.610603,0.5224542,-0.05916638,0.64482707,0.5557525,-0.036264878,0.63915527,0.5153053,-0.05763782,0.6272468,0.5326324,-0.05902056,0.62019604,0.5518315,-0.054793578,1
8cb65efe-d4ee-11ec-a26f-80f6f42691e6,LEFT,0.66830933,0.6669985,4.93E-07,0.6268627,0.6366591,-0.021168526,0.60631496,0.57534015,-0.033565078,0.61557287,0.5126599,-0.047642164,0.6346485,0.46232837,-0.05983713,0.6061234,0.48082286,-0.010066112,0.59082884,0.40083376,-0.028549815,0.583997,0.35019362,-0.040163055,0.5782498,0.3070023,-0.04734062,0.6388014,0.4744106,-0.015171307,0.6382023,0.37519795,-0.035080545,0.63558674,0.3187095,-0.04811361,0.63432354,0.27142766,-0.0543121,0.6687838,0.49031657,-0.023451304,0.66453373,0.4240755,-0.054486327,0.65162224,0.4724608,-0.05757065,0.64622575,0.5122681,-0.050315447,0.6944683,0.5198737,-0.033302236,0.6844049,0.47653073,-0.0572386,0.6701746,0.5080906,-0.055314265,0.6621726,0.5396488,-0.04776693,1
